1.83979078839183e-14,0,-300.460637250311
6.10721626246427,8.40619652223993,-300.191507213771
9.88275892278691,-3.2110191446739,-300.221989977524
6.36502472422548e-16,-10.3948742260333,-300.332135416663
-9.88760774416561,-3.21259458108773,-300.369289209928
-6.10884852163167,8.40844322364148,-300.271738585736
1.02966825606667e-15,16.815758744212,-299.888929885652
12.2039426408035,16.7978647600064,-299.571684654246
15.989968546317,5.19562507253939,-299.849550282695
19.7495589632288,-6.41668705582793,-299.619793587765
9.88640011303466,-13.6069270144498,-299.971381978994
1.27242854070599e-15,-20.7803350581066,-299.830219960615
-9.89165593239687,-13.6141607445887,-300.13085310898
-19.7687387409128,-6.42291861934929,-299.910769251648
-16.0012871850706,5.19930284108063,-300.061801403154
-12.209525849433,16.8055496521962,-299.70873636484
-6.10662293911725,25.2307235697315,-299.21332635848
6.10543922687241,25.2258328278708,-299.155326629046
18.2837655403879,25.1655005278676,-298.611250749325
22.1019396889774,13.6002556583675,-299.127563194535
25.8764379944822,1.9891342841975,-299.145705087468
29.5887386766827,-9.61308139826145,-298.661555926086
19.77234227566,-16.8232491902651,-299.244757345669
9.89392606780834,-24.0116451518265,-299.346276484775
1.90687415004116e-15,-31.1416181607432,-298.952430324084
-9.89945227068352,-24.0250567360213,-299.513474848948
-19.7930000945473,-16.8408258450703,-299.557403359684
-29.6301352561616,-9.62653072749742,-299.079402964862
-25.9054752190228,1.99136638966982,-299.481391205118
-22.1202819068601,13.6115423986291,-299.375806697868
-18.2937761666186,25.1792790035944,-298.774744730526
-12.1853775733976,33.5994601977073,-298.171466702445
2.05877565476387e-15,33.6223579924802,-298.371989482778
12.1818334073295,33.5896876595958,-298.084742332322
24.3413523569342,33.5036730999673,-297.320890617108
28.1793295548044,21.9646030642478,-298.069627051179
31.9712292821956,10.3886407463528,-298.328182790416
35.7102705823053,-1.20529696321301,-298.091126644052
39.3898315754605,-12.7986020499877,-297.356019902276
29.6063411227316,-20.0191983942621,-298.163697646289
19.7706291854612,-27.2119390647074,-298.499162156214
9.89655387174893,-34.3645624799303,-298.348020028422
2.53892223972601e-15,-41.4637467961164,-297.698395520759
-9.90219940878172,-34.3841659108427,-298.518214099768
-19.7921468395542,-27.2415555774901,-298.824038095067
-29.650586341741,-20.0491161005289,-298.609288611019
-39.4580928932166,-12.820781617821,-297.871328370208
-35.7626427501106,-1.20706463435587,-298.528302791174
-32.0082714035314,10.4006771084096,-298.673828203273
-28.2028236434191,21.982915718911,-298.31813808185
-24.353924359837,33.520977326507,-297.474453124444
-18.2867172875647,42.0356501506582,-296.74925985512
-6.10487630334534,42.0860869417453,-297.20958926568
6.10426144101511,42.0818481745367,-297.179655329013
18.2817873333868,42.0243176722355,-296.669258604463
30.372236076212,41.8041453935807,-295.712189647657
34.3172049905753,30.3734085100442,-296.667908220817
38.1333051600874,18.8087344857512,-297.161816292431
41.9062889181393,7.19801692314965,-297.165676754228
45.6171633685635,-4.40098639766462,-296.675649535648
49.1434438166443,-15.9670323910744,-295.713177315489
39.4976436770796,-23.2554258224724,-296.718364778435
29.6835383826741,-30.4668019112697,-297.281649096894
19.8089283323043,-37.6562934687032,-297.365820633591
9.92013556448698,-44.7868989059647,-296.957695207685
3.16783950344475e-15,-51.7347451632637,-296.069358129417
-9.92577594814179,-44.812363809231,-297.126539203751
-19.8308058116745,-37.6978820276448,-297.694238935539
-29.7295168482436,-30.513993616808,-297.742124997416
-39.5704452413664,-23.2982899333514,-297.265272368293
-49.238456347604,-15.9979025955528,-296.284900728274
-45.6948616157725,-4.40848245624955,-297.180967627707
-41.9651136077082,7.20812092238096,-297.582814113247
-38.1737293948931,18.8286731901478,-297.476830660754
-34.3411806426803,30.3946288359968,-296.87517470887
-30.3827531969932,41.8186210892507,-295.814587140129
-24.3065849151779,50.3220196660049,-294.986080171267
-12.2012860739795,50.4974882284325,-295.683585602697
3.09446086045495e-15,50.5363809811847,-295.910092230831
12.2002271323215,50.4931055843746,-295.657923417212
24.3038282194878,50.316312467926,-294.95262475749
36.3726535796376,50.0627847874782,-293.796754296354
40.3450592860633,38.6648104848986,-294.965563366819
44.2530364175959,27.2075778403781,-295.667904254565
48.0618751611906,15.6170740509837,-295.905779693123
51.7919012820911,4.00017327980186,-295.659172611977
55.3617152858464,-7.5646457857879,-294.941342158504
58.8415259892829,-19.1185244506387,-293.743557044738
49.2371434337137,-26.4212078116828,-294.951478033926
39.5566408946032,-33.6844077648025,-295.713658684866
29.7158650613761,-40.8998399106137,-296.024787726916
19.8220476289124,-48.0519337109988,-295.855377874874
9.92148802236505,-55.0400286690585,-295.209252679051
3.7926087526235e-15,-61.9380013121182,-294.069301253338
-9.92695039806469,-55.0703315141994,-295.37178312252
-19.843632767463,-48.1042596697591,-296.177548391357
-29.7621277802599,-40.9635142405471,-296.485649677559
-39.6315497979099,-33.7481963471273,-296.273655321687
-49.3377865789451,-26.4752140612241,-295.554373376137
-58.9570751038031,-19.1560681501615,-294.32039130153
-55.4607678439121,-7.57818036491129,-295.469047889248
-51.870765210717,4.0062643745912,-296.109375120656
-48.1188758916574,15.6355956884703,-296.256719924549
-44.2886664335689,27.2294838272102,-295.905959154389
-40.3615855098851,38.6806484418482,-295.086387750429
-36.3734366293732,50.0638625656036,-293.803079308365
